ProlificID,SyntheticPersonID,AttnCheck,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Condition
P000059,8377,,Very harmful,Very harmful,Very harmful,Very harmful,Very harmful,Moderately harmful,Very harmful,Extremely harmful,Control
P000059,17905,,Very harmful,Very harmful,Moderately harmful,Very harmful,Very harmful,Very harmful,Very harmful,Very harmful,Control
P000059,14696,,Very harmful,Very harmful,Very harmful,Very harmful,Very harmful,Very harmful,Very harmful,Extremely harmful,Control
P000059,14275,,Very harmful,Very harmful,Very harmful,Very harmful,Very harmful,Very harmful,Very harmful,Extremely harmful,Control
P000060,5365,,Moderately harmful,Slightly harmful,Not at all harmful,Not at all harmful,Not at all harmful,Not at all harmful,Moderately harmful,Slightly harmful,Control
P000060,9807,,Moderately harmful,Very harmful,Not at all harmful,Slightly harmful,Not at all harmful,Not at all harmful,Moderately harmful,Slightly harmful,Control
P000060,16538,,Moderately harmful,Very harmful,Not at all harmful,Slightly harmful,Not at all harmful,Not at all harmful,Moderately harmful,Slightly harmful,Control
P000060,15373,,Moderately harmful,Moderately harmful,Not at all harmful,Slightly harmful,Not at all harmful,Not at all harmful,Moderately harmful,Slightly harmful,Control
P000060,2655,,Moderately harmful,Slightly harmful,Not at all harmful,Not at all harmful,Not at all harmful,Not at all harmful,Slightly harmful,Slightly harmful,Control
P000060,18812,,Moderately harmful,Moderately harmful,Not at all harmful,Not at all harmful,Not at all harmful,Not at all harmful,Slightly harmful,Slightly harmful,Control
P000060,9035,,Moderately harmful,Slightly harmful,Not at all harmful,Not at all harmful,Not at all harmful,Not at all harmful,Slightly harmful,Slightly harmful,Control
P000060,8825,,Moderately harmful,Moderately harmful,Not at all harmful,Not at all harmful,Not at all harmful,Not at all harmful,Slightly harmful,Slightly harmful,Control
P000060,16046,,Slightly harmful,Slightly harmful,Not at all harmful,Not at all harmful,Not at all harmful,Not at all harmful,Slightly harmful,Slightly harmful,Control
P000060,16968,Lower the cost of things (I looked back if you had a hidden answer to this didnt see any),Slightly harmful,Slightly harmful,Not at all harmful,Not at all harmful,Not at all harmful,Not at all harmful,Slightly harmful,Slightly harmful,Control
P000060,2962,,Moderately harmful,Slightly harmful,Not at all harmful,Not at all harmful,Not at all harmful,Not at all harmful,Slightly harmful,Slightly harmful,Control
P000060,19822,,Moderately harmful,Slightly harmful,Not at all harmful,Not at all harmful,Not at all harmful,Not at all harmful,Slightly harmful,Slightly harmful,Control
P000060,18458,,Moderately harmful,Moderately harmful,Not at all harmful,Not at all harmful,Not at all harmful,Not at all harmful,Slightly harmful,Slightly harmful,Control
P000060,11437,,Moderately harmful,Moderately harmful,Not at all harmful,Not at all harmful,Not at all harmful,Not at all harmful,Slightly harmful,Slightly harmful,Control
P000060,10280,,Moderately harmful,Moderately harmful,Not at all harmful,Not at all harmful,Not at all harmful,Not at all harmful,Slightly harmful,Slightly harmful,Control
P000060,17116,,Moderately harmful,Moderately harmful,Not at all harmful,Not at all harmful,Not at all harmful,Not at all harmful,Slightly harmful,Slightly harmful,Control
P000060,13118,,Slightly harmful,Slightly harmful,Not at all harmful,Not at all harmful,Not at all harmful,Not at all harmful,Not at all harmful,Not at all harmful,Control
P000060,9279,,Extremely harmful,Very harmful,Moderately harmful,Very harmful,Not at all harmful,Moderately harmful,Very harmful,Very harmful,Control
P000060,8792,,Slightly harmful,Slightly harmful,Not at all harmful,Not at all harmful,Not at all harmful,Not at all harmful,Slightly harmful,Slightly harmful,Control
P000060,19733,Green,Slightly harmful,Slightly harmful,Not at all harmful,Not at all harmful,Not at all harmful,Not at all harmful,Slightly harmful,Slightly harmful,Control
P000060,18625,,Slightly harmful,Slightly harmful,Not at all harmful,Not at all harmful,Not at all harmful,Not at all harmful,Slightly harmful,Slightly harmful,Control
P000060,4028,,Slightly harmful,Slightly harmful,Not at all harmful,Not at all harmful,Not at all harmful,Not at all harmful,Slightly harmful,Slightly harmful,Control
P000060,16273,,Moderately harmful,Moderately harmful,Not at all harmful,Not at all harmful,Not at all harmful,Not at all harmful,Slightly harmful,Moderately harmful,Control
P000060,1684,,Moderately harmful,Moderately harmful,Not at all harmful,Not at all harmful,Not at all harmful,Not at all harmful,Slightly harmful,Slightly harmful,Control
P000060,8377,,Slightly harmful,Slightly harmful,Not at all harmful,Not at all harmful,Not at all harmful,Not at all harmful,Slightly harmful,Slightly harmful,Control
P000060,17905,,Slightly harmful,Slightly harmful,Not at all harmful,Not at all harmful,Not at all harmful,Not at all harmful,Slightly harmful,Slightly harmful,Control
P000060,14696,,Moderately harmful,Slightly harmful,Not at all harmful,Not at all harmful,Not at all harmful,Not at all harmful,Slightly harmful,Slightly harmful,Control
P000060,14275,,Moderately harmful,Moderately harmful,Not at all harmful,Not at all harmful,Not at all harmful,Not at all harmful,Slightly harmful,Slightly harmful,Control
P000061,3204,,Very harmful,Very harmful,Very harmful,Moderately harmful,Extremely harmful,Very harmful,Extremely harmful,Extremely harmful,Health
P000061,12086,,Extremely harmful,Very harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Extremely harmful,Extremely harmful,Health
P000061,19586,,Extremely harmful,Very harmful,Moderately harmful,Very harmful,Very harmful,Moderately harmful,Extremely harmful,Extremely harmful,Health
P000061,18222,,Extremely harmful,Very harmful,Very harmful,Very harmful,Moderately harmful,Moderately harmful,Extremely harmful,Extremely harmful,Health
P000061,1609,,Extremely harmful,Very harmful,Very harmful,Moderately harmful,Slightly harmful,Moderately harmful,Extremely harmful,Extremely harmful,Health
P000061,8008,,Extremely harmful,Very harmful,Slightly harmful,Moderately harmful,Slightly harmful,Slightly harmful,Extremely harmful,Extremely harmful,Health
P000061,14896,,Extremely harmful,Very harmful,Very harmful,Moderately harmful,Slightly harmful,Slightly harmful,Extremely harmful,Extremely harmful,Health
P000061,4039,,Extremely harmful,Very harmful,Very harmful,Moderately harmful,Slightly harmful,Slightly harmful,Very harmful,Extremely harmful,Health
P000061,13358,,Extremely harmful,Very harmful,Extremely harmful,Very harmful,Slightly harmful,Slightly harmful,Very harmful,Extremely harmful,Health
P000061,18820,stop illegal migration,Extremely harmful,Very harmful,Very harmful,Moderately harmful,Slightly harmful,Slightly harmful,Very harmful,Extremely harmful,Health
P000061,6142,,Very harmful,Very harmful,Moderately harmful,Moderately harmful,Slightly harmful,Slightly harmful,Very harmful,Extremely harmful,Health
P000061,4619,,Extremely harmful,Very harmful,Moderately harmful,Moderately harmful,Slightly harmful,Slightly harmful,Very harmful,Extremely harmful,Health
P000061,9671,,Extremely harmful,Very harmful,Moderately harmful,Moderately harmful,Slightly harmful,Moderately harmful,Very harmful,Extremely harmful,Health
P000061,9273,,Extremely harmful,Very harmful,Moderately harmful,Moderately harmful,Slightly harmful,Slightly harmful,Very harmful,Extremely harmful,Health
P000061,14467,,Extremely harmful,Very harmful,Moderately harmful,Moderately harmful,Slightly harmful,Slightly harmful,Very harmful,Extremely harmful,Health
P000061,13579,,Extremely harmful,Very harmful,Moderately harmful,Moderately harmful,Slightly harmful,Slightly harmful,Very harmful,Extremely harmful,Health
P000061,2212,,Extremely harmful,Very harmful,Moderately harmful,Moderately harmful,Slightly harmful,Slightly harmful,Very harmful,Extremely harmful,Health
P000061,6739,,Extremely harmful,Very harmful,Moderately harmful,Very harmful,Slightly harmful,Slightly harmful,Very harmful,Extremely harmful,Health
P000061,7309,,Extremely harmful,Very harmful,Moderately harmful,Moderately harmful,Slightly harmful,Moderately harmful,Very harmful,Extremely harmful,Health
P000061,14775,Green,Extremely harmful,Very harmful,Very harmful,Very harmful,Slightly harmful,Slightly harmful,Very harmful,Extremely harmful,Health
P000061,9271,,Extremely harmful,Very harmful,Moderately harmful,Moderately harmful,Slightly harmful,Slightly harmful,Extremely harmful,Extremely harmful,Health
P000061,348,,Extremely harmful,Very harmful,Moderately harmful,Slightly harmful,Slightly harmful,Slightly harmful,Extremely harmful,Extremely harmful,Health
P000061,57,,Extremely harmful,Very harmful,Very harmful,Moderately harmful,Slightly harmful,Slightly harmful,Very harmful,Extremely harmful,Health
P000061,1925,,Extremely harmful,Very harmful,Extremely harmful,Very harmful,Slightly harmful,Slightly harmful,Extremely harmful,Extremely harmful,Health
P000061,17358,,Extremely harmful,Very harmful,Moderately harmful,Moderately harmful,Slightly harmful,Slightly harmful,Very harmful,Extremely harmful,Health
P000061,8626,,Extremely harmful,Very harmful,Moderately harmful,Moderately harmful,Slightly harmful,Slightly harmful,Very harmful,Extremely harmful,Health
P000061,5679,,Extremely harmful,Very harmful,Moderately harmful,Very harmful,Slightly harmful,Slightly harmful,Extremely harmful,Extremely harmful,Health
P000061,4051,,Extremely harmful,Moderately harmful,Very harmful,Slightly harmful,Slightly harmful,Very harmful,Extremely harmful,Extremely harmful,Health
P000062,3204,,Slightly harmful,Slightly harmful,Slightly harmful,Moderately harmful,Moderately harmful,Very harmful,Moderately harmful,Slightly harmful,Health
P000062,12086,,Slightly harmful,Slightly harmful,Moderately harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Health
P000062,19586,,Moderately harmful,Slightly harmful,Moderately harmful,Slightly harmful,Slightly harmful,Slightly harmful,Moderately harmful,Moderately harmful,Health
P000062,18222,,Very harmful,Moderately harmful,Very harmful,Moderately harmful,Slightly harmful,Slightly harmful,Moderately harmful,Very harmful,Health
P000062,1609,,Moderately harmful,Slightly harmful,Moderately harmful,Slightly harmful,Slightly harmful,Slightly harmful,Moderately harmful,Very harmful,Health
P000062,8008,,Slightly harmful,Slightly harmful,Moderately harmful,Slightly harmful,Slightly harmful,Slightly harmful,Moderately harmful,Moderately harmful,Health
P000062,14896,,Moderately harmful,Slightly harmful,Moderately harmful,Slightly harmful,Slightly harmful,Slightly harmful,Moderately harmful,Moderately harmful,Health
P000062,4039,,Very harmful,Not at all harmful,Moderately harmful,Slightly harmful,Slightly harmful,Slightly harmful,Moderately harmful,Very harmful,Health
P000062,13358,,Slightly harmful,Moderately harmful,Moderately harmful,Slightly harmful,Slightly harmful,Slightly harmful,Moderately harmful,Moderately harmful,Health
P000062,18820,Help lower and middle class citizens be able to afford basic necessities. ,Slightly harmful,Slightly harmful,Moderately harmful,Slightly harmful,Slightly harmful,Slightly harmful,Moderately harmful,Very harmful,Health
P000062,6142,,Moderately harmful,Moderately harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Moderately harmful,Very harmful,Health
P000062,4619,,Moderately harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Moderately harmful,Moderately harmful,Health
P000062,9671,,Very harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Moderately harmful,Health
P000062,9273,,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Moderately harmful,Moderately harmful,Health
P000062,14467,,Very harmful,Very harmful,Moderately harmful,Moderately harmful,Slightly harmful,Slightly harmful,Slightly harmful,Moderately harmful,Health
P000062,13579,,Moderately harmful,Very harmful,Moderately harmful,Very harmful,Slightly harmful,Slightly harmful,Moderately harmful,Very harmful,Health
P000062,2212,,Moderately harmful,Moderately harmful,Moderately harmful,Slightly harmful,Slightly harmful,Slightly harmful,Moderately harmful,Moderately harmful,Health
P000062,6739,,Moderately harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Moderately harmful,Moderately harmful,Health
P000062,7309,,Moderately harmful,Very harmful,Slightly harmful,Moderately harmful,Slightly harmful,Slightly harmful,Moderately harmful,Very harmful,Health
P000062,14775,Green,Slightly harmful,Moderately harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Moderately harmful,Very harmful,Health
P000062,9271,,Very harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Moderately harmful,Very harmful,Health
P000062,348,,Moderately harmful,Moderately harmful,Slightly harmful,Moderately harmful,Slightly harmful,Slightly harmful,Moderately harmful,Very harmful,Health
P000062,57,,Moderately harmful,Extremely harmful,Slightly harmful,Moderately harmful,Slightly harmful,Slightly harmful,Moderately harmful,Very harmful,Health
P000062,1925,,Moderately harmful,Moderately harmful,Slightly harmful,Moderately harmful,Slightly harmful,Slightly harmful,Moderately harmful,Moderately harmful,Health
P000062,17358,,Moderately harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Moderately harmful,Very harmful,Health
P000062,8626,,Very harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Moderately harmful,Very harmful,Health
P000062,5679,,Moderately harmful,Moderately harmful,Very harmful,Moderately harmful,Slightly harmful,Slightly harmful,Moderately harmful,Very harmful,Health
P000062,4051,,Moderately harmful,Moderately harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Moderately harmful,Very harmful,Health
P000063,3204,,Very harmful,Moderately harmful,Very harmful,Moderately harmful,Extremely harmful,Very harmful,Very harmful,Very harmful,Health
